user_id,item_id,rating,title,image_url
U004,B0074,4,person in white nike sneakers standing on tennis court,https://images.unsplash.com/photo-1587683437363-8c2b1e5fbd38?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3NHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0075,2,a person standing next to a basketball and a skateboard,https://images.unsplash.com/photo-1642326656890-0dfbea690cd0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3NXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0076,3,person in blue denim jeans and red nike sneakers standing beside orange car,https://images.unsplash.com/photo-1618153478389-b2ed8de18ed3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3Nnx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0077,4,a skateboard and a basketball on the ground,https://images.unsplash.com/photo-1642326828805-0d3251cc250f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3N3x8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0078,1,pair of blue-and-brown adidas low-top sneakers on white board,https://images.unsplash.com/photo-1523212465813-857a9d1a19f4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3OHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0079,1,a group of people sitting on top of a basketball court,https://images.unsplash.com/photo-1705440005919-4e4bae8c8fb1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw3OXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U004,B0080,5,black and white nike air max,https://images.unsplash.com/photo-1625515922308-56dcaa45351c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4MHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0081,5,Pair of blue and yellow nike air max sneakers.,https://images.unsplash.com/photo-1761575074211-c58a7f782432?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4MXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0082,2,woman in white long sleeve shirt and black skirt walking on gray concrete road,https://images.unsplash.com/photo-1598861378192-8821694c899b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4Mnx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0083,1,people skating on street during daytime,https://images.unsplash.com/photo-1562579574-3090843fb758?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4M3x8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0084,2,pair of black Adidas cleats on grass field,https://images.unsplash.com/photo-1571267434388-6a1df2649dce?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4NHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0085,3,white red and black nike athletic shoe,https://images.unsplash.com/photo-1600185365778-7875a359b924?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4NXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0086,2,boy in black and white jacket and gray pants wearing brown and white nike sneakers jumping,https://images.unsplash.com/photo-1607081305521-aaed74b01ae9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4Nnx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0087,2,woman in black shirt and black shorts holding orange basketball,https://images.unsplash.com/photo-1619684736572-cf0a43823d87?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4N3x8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0088,5,a bunch of shoes that are on a wall,https://images.unsplash.com/photo-1705637841125-610f6a7c68d3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4OHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0089,5,pair of blue-black-and-beige Adidas cleats,https://images.unsplash.com/photo-1506079906501-adbb5907b720?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw4OXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0090,5,black and white nike athletic shoes,https://images.unsplash.com/photo-1610664676996-84b489284b95?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5MHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYwfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0091,3,person wearing black and white sneakers,https://images.unsplash.com/photo-1592475846930-bbde13b605f1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5MXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0092,5,man climbing the rock formation during daytime,https://images.unsplash.com/photo-1570328477310-da8993bd3ea9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5Mnx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0093,1,A pair of shoes hanging from a wire.,https://images.unsplash.com/photo-1761065046806-cfb4e99442a6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5M3x8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0094,4,person wearing black adidas sneakers,https://images.unsplash.com/photo-1613972798759-e677d3fb640f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5NHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0095,1,five persons standing in front of black and white Nike basketball,https://images.unsplash.com/photo-1543678854-db854c02a894?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5NXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0096,1,a man sitting on a bench in front of a display of shoes,https://images.unsplash.com/photo-1705637841183-e77eede5837b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5Nnx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0097,5,a black and white photo of a person riding a skateboard,https://images.unsplash.com/photo-1674902034729-0431da6b0cff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5N3x8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0098,4,Pair of athletic shoes on green grass,https://images.unsplash.com/photo-1762709753434-abea23356eed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5OHx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0099,4,person skateboard,https://images.unsplash.com/photo-1531185038189-41815d864f32?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHw5OXx8c3BvcnRzJTIwc2hvZXN8ZW58MHx8fHwxNzY1MzU2MzYxfDA&ixlib=rb-4.1.0&q=80&w=1080
U005,B0100,4,red and white basketball hoop,https://images.unsplash.com/photo-1611075893146-1bbb4078560f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NDE4NjB8MHwxfHNlYXJjaHwxMDB8fHNwb3J0cyUyMHNob2VzfGVufDB8fHx8MTc2NTM1NjM2MXww&ixlib=rb-4.1.0&q=80&w=1080
